t,shortage_gw,dr_gw,demand_r2,demand_r4,demand_r5,vre_dispatch_gw,thermal_gw,battery_discharge_gw,battery_charge_gw
2006-08-01 09:00:00,0.0,0.0,66.44,51.06,39.0,97.094,59.40599999999999,0.0,0.0
2006-08-01 10:00:00,0.0,0.0,65.99,52.06,39.53,107.838,50.0,0.0,0.25800000000000267
2006-08-01 11:00:00,0.0,0.0,64.92,51.1,39.7,113.10600000000001,42.614,0.0,0.0
2006-08-01 12:00:00,0.0,0.0,63.61,50.37,39.12,114.83600000000001,70.0,0.0,31.736000000000008
2006-08-01 13:00:00,0.0,0.0,62.66,49.11,38.46,114.108,36.122,0.0,0.0
2006-08-01 14:00:00,0.0,0.0,61.56,47.86,38.16,111.01499999999999,36.565,0.0,0.0
2006-08-01 15:00:00,0.0,0.0,61.26,47.18,39.06,104.981,42.519,0.0,0.0
2006-08-01 16:00:00,0.0,0.0,60.91,47.72,39.79,95.887,52.53299999999999,0.0,0.0
2006-08-01 17:00:00,0.0,0.0,60.04,47.85,39.4,84.12200000000001,63.168,0.0,0.0
2006-08-01 18:00:00,0.0,0.0,57.72,45.87,38.41,68.36,73.63999999999999,0.0,0.0
2006-08-01 19:00:00,0.0,0.0,55.64,44.83,37.03,56.19800000000001,81.30199999999998,0.0,0.0
2006-08-01 20:00:00,0.0,0.0,53.87,47.51,35.82,56.105000000000004,81.09499999999997,0.0,0.0
2006-08-01 21:00:00,0.0,0.0,50.08,48.57,34.18,58.611999999999995,74.21799999999999,0.0,0.0
2006-08-01 22:00:00,0.0,0.0,47.09,44.54,30.6,58.334,63.896,0.0,0.0
2006-08-01 23:00:00,0.0,0.0,45.26,41.33,26.83,59.259,54.16099999999999,0.0,0.0
2006-08-02 00:00:00,0.0,0.0,44.79,40.04,26.78,58.70099999999999,52.909000000000006,0.0,0.0
2006-08-02 01:00:00,0.0,0.0,44.71,37.73,24.95,57.005,90.0,0.0,39.615000000000016
2006-08-02 02:00:00,0.0,0.0,45.36,36.96,24.06,56.33800000000001,50.042,0.0,0.0
2006-08-02 03:00:00,0.0,0.0,47.3,37.86,23.61,56.242000000000004,52.528000000000006,0.0,0.0
2006-08-02 04:00:00,0.0,0.0,53.16,39.85,24.11,56.603,70.0,0.0,9.483000000000004
2006-08-02 05:00:00,0.0,0.0,58.49,43.3,28.56,64.797,65.55299999999998,0.0,0.0
2006-08-02 06:00:00,0.0,0.0,61.86,46.58,34.02,86.273,70.0,0.0,13.813000000000002
2006-08-02 07:00:00,0.0,0.0,63.56,49.03,37.81,101.84700000000001,48.553,0.0,0.0
2006-08-02 08:00:00,0.0,0.0,65.38,50.44,39.69,113.52799999999999,70.0,0.0,28.018000000000008
2006-08-02 09:00:00,0.0,0.0,66.9,51.49,40.35,121.296,50.0,0.0,12.55599999999999
2006-08-02 10:00:00,0.0,0.0,66.45,52.49,40.88,124.46300000000002,70.0,0.0,34.64299999999999
2006-08-02 11:00:00,0.0,0.0,65.38,51.53,41.05,125.505,32.454999999999984,0.0,0.0
2006-08-02 12:00:00,0.0,0.0,64.07,50.8,40.46,124.42500000000001,30.904999999999987,0.0,0.0
2006-08-02 13:00:00,0.0,0.0,63.12,49.54,39.8,121.15299999999999,90.0,0.0,58.69300000000001
2006-08-02 14:00:00,0.0,0.0,62.02,48.3,39.51,114.553,57.13187811634343,0.0,21.854878116343457
2006-08-02 15:00:00,0.0,0.0,61.72,47.61,40.4,105.052,44.678,0.0,0.0
2006-08-02 16:00:00,0.0,0.0,61.37,48.15,41.14,94.084,56.576,0.0,0.0
2006-08-02 17:00:00,0.0,0.0,60.5,48.28,40.75,80.22500000000001,69.30499999999998,0.0,0.0
2006-08-02 18:00:00,0.0,0.0,58.18,46.3,39.76,59.103,85.137,0.0,0.0
2006-08-02 19:00:00,0.0,0.0,56.09,45.26,38.38,45.869,90.0,3.86099999999999,0.0
2006-08-02 20:00:00,0.0,0.0,54.33,47.95,37.17,42.449,90.0,7.001000000000011,0.0
2006-08-02 21:00:00,0.0,0.0,50.54,49.0,35.53,41.854,90.0,3.216000000000008,0.0
2006-08-02 22:00:00,0.0,0.0,47.55,44.97,31.95,40.80800000000001,83.66199999999999,0.0,0.0
2006-08-02 23:00:00,0.0,0.0,45.72,41.76,28.18,37.513000000000005,78.14699999999999,0.0,0.0
2006-08-03 00:00:00,0.0,0.0,44.33,40.04,26.38,33.815,76.93499999999999,0.0,0.0
2006-08-03 01:00:00,0.0,0.0,44.25,37.74,24.56,31.462999999999997,75.08700000000002,0.0,0.0
2006-08-03 02:00:00,0.0,0.0,44.9,36.96,23.67,30.123000000000005,75.40700000000001,0.0,0.0
2006-08-03 03:00:00,0.0,0.0,46.84,37.86,23.22,29.049,78.87100000000001,0.0,0.0
2006-08-03 04:00:00,0.0,0.0,52.69,39.86,23.71,28.267,87.99300000000001,0.0,0.0
2006-08-03 05:00:00,0.0,0.0,58.02,43.32,28.13,32.872,90.0,6.598000000000013,0.0
2006-08-03 06:00:00,0.0,0.0,61.39,46.59,33.59,43.361000000000004,90.0,8.208999999999982,0.0
2006-08-03 07:00:00,0.0,0.0,63.09,49.03,37.39,55.473,90.0,4.03700000000002,0.0
2006-08-03 08:00:00,0.0,0.0,64.91,50.44,39.27,67.29899999999999,87.32100000000001,0.0,0.0
2006-08-03 09:00:00,0.0,0.0,66.42,51.48,39.94,76.91099999999999,82.47472853185593,0.0,1.5457285318559182
2006-08-03 10:00:00,0.0,0.0,65.98,52.47,40.46,83.95499999999998,74.955,0.0,0.0
2006-08-03 11:00:00,0.0,0.0,64.91,51.52,40.63,88.549,70.0,0.0,1.48899999999999
2006-08-03 12:00:00,0.0,0.0,63.6,50.78,40.06,89.78999999999999,70.0,0.0,5.349999999999994
2006-08-03 13:00:00,0.0,0.0,62.64,49.51,39.4,88.11999999999999,70.0,0.0,6.569999999999993
2006-08-03 14:00:00,0.0,0.0,61.55,48.27,39.11,83.079,70.0,0.0,4.1489999999999725
2006-08-03 15:00:00,0.0,0.0,61.25,47.59,40.0,76.134,72.706,0.0,0.0
2006-08-03 16:00:00,0.0,0.0,60.93,48.15,40.76,67.304,82.536,0.0,0.0
2006-08-03 17:00:00,0.0,0.0,60.08,48.32,40.4,56.986000000000004,90.0,1.813999999999993,0.0
2006-08-03 18:00:00,0.0,0.0,57.77,46.35,39.42,46.24999999999999,90.0,7.290000000000013,0.0
2006-08-03 19:00:00,0.0,0.0,55.66,45.29,38.03,36.052,90.0,12.927999999999997,0.0
2006-08-03 20:00:00,0.0,0.0,53.87,47.93,36.8,31.792,90.0,16.807999999999993,0.0
2006-08-03 21:00:00,0.0,0.0,50.09,48.98,35.13,30.936999999999998,90.0,13.262999999999977,0.0
2006-08-03 22:00:00,0.0,0.0,47.1,44.97,31.54,29.059000000000005,90.0,4.550999999999991,0.0
2006-08-03 23:00:00,0.0,0.0,45.27,41.77,27.78,27.249000000000002,87.57100000000001,0.0,0.0
2006-08-04 00:00:00,0.0,0.0,42.95,39.31,25.56,25.314,82.50600000000001,0.0,0.0
2006-08-04 01:00:00,0.0,0.0,42.87,37.01,23.75,23.229,80.401,0.0,0.0
2006-08-04 02:00:00,0.0,0.0,43.52,36.23,22.86,22.069000000000003,80.541,0.0,0.0
2006-08-04 03:00:00,0.0,0.0,45.47,37.12,22.41,21.854,83.14599999999999,0.0,0.0
2006-08-04 04:00:00,0.0,0.0,51.3,39.15,22.9,21.418,90.0,1.9320000000000057,0.0
2006-08-04 05:00:00,0.0,0.0,56.63,42.6,27.29,25.715000000000003,90.0,10.805,0.0
2006-08-04 06:00:00,0.0,0.0,60.0,45.87,32.75,37.353,90.0,11.267000000000003,0.0
2006-08-04 07:00:00,0.0,0.0,61.7,48.3,36.56,52.223,90.0,4.337000000000003,0.0
2006-08-04 08:00:00,0.0,0.0,63.51,49.7,38.45,59.081999999999994,90.0,2.578000000000003,0.0
2006-08-04 09:00:00,0.0,0.0,65.02,50.73,39.12,62.525999999999996,90.0,2.343999999999994,0.0
2006-08-04 10:00:00,0.0,0.0,64.59,51.72,39.64,65.11,90.0,0.8400000000000176,0.0
2006-08-04 11:00:00,0.0,0.0,63.52,50.77,39.81,66.55000000000001,87.55000000000001,0.0,0.0
2006-08-04 12:00:00,0.0,0.0,62.21,50.03,39.24,67.639,83.84100000000001,0.0,0.0
2006-08-04 13:00:00,0.0,0.0,61.25,48.75,38.59,66.732,81.858,0.0,0.0
2006-08-04 14:00:00,0.0,0.0,60.16,47.51,38.3,63.284,90.0,0.0,7.314000000000036
2006-08-04 15:00:00,0.0,0.0,59.87,46.83,39.19,56.54299999999999,89.34700000000001,0.0,0.0
2006-08-04 16:00:00,0.0,0.0,59.57,47.41,39.97,45.768,90.0,11.181999999999988,0.0
2006-08-04 17:00:00,0.0,0.0,58.74,47.62,39.64,34.328,90.0,21.671999999999997,0.0
2006-08-04 18:00:00,0.0,0.0,56.44,45.68,38.67,23.673999999999996,90.0,27.115999999999985,0.0
2006-08-04 19:00:00,0.0,0.0,54.32,44.6,37.28,15.658000000000001,90.0,30.542000000000005,0.0
2006-08-04 20:00:00,0.0,0.0,52.5,47.19,36.03,13.137999999999998,90.0,32.581999999999994,0.0
2006-08-04 21:00:00,0.0,0.0,48.72,48.23,34.32,13.861,90.0,27.40899999999998,0.0
2006-08-04 22:00:00,0.0,0.0,45.73,44.25,30.73,13.158000000000001,90.0,17.551999999999992,0.0
2006-08-04 23:00:00,0.0,0.0,43.89,41.05,26.97,12.743,90.0,9.167000000000002,0.0
2006-08-05 00:00:00,0.0,0.0,34.76,34.21,23.38,11.488,80.86199999999998,0.0,0.0
2006-08-05 01:00:00,0.0,0.0,34.67,31.92,21.58,10.940000000000001,77.23,0.0,0.0
2006-08-05 02:00:00,0.0,0.0,35.33,31.13,20.69,10.62,76.53,0.0,0.0
2006-08-05 03:00:00,0.0,0.0,37.29,32.02,20.24,10.335999999999999,79.214,0.0,0.0
2006-08-05 04:00:00,0.0,0.0,43.11,34.06,20.72,11.228,86.66199999999999,0.0,0.0
2006-08-05 05:00:00,0.0,0.0,48.43,37.52,25.09,16.878,90.0,4.162000000000006,0.0
2006-08-05 06:00:00,0.0,0.0,51.8,40.78,30.54,29.340999999999998,90.0,3.779000000000007,0.0
2006-08-05 07:00:00,0.0,0.0,53.51,43.2,34.36,44.733,86.33699999999999,0.0,0.0
2006-08-05 08:00:00,0.0,0.0,55.31,44.6,36.26,58.268,77.90199999999999,0.0,0.0
2006-08-05 09:00:00,0.0,0.0,56.82,45.63,36.93,70.049,69.33100000000002,0.0,0.0
2006-08-05 10:00:00,0.0,0.0,56.39,46.61,37.45,78.287,70.0,0.0,7.836999999999989
2006-08-05 11:00:00,0.0,0.0,55.33,45.66,37.62,83.91399999999999,54.69600000000002,0.0,0.0
2006-08-05 12:00:00,0.0,0.0,54.01,44.91,37.06,86.337,49.643,0.0,0.0
2006-08-05 13:00:00,0.0,0.0,53.05,43.63,36.4,86.542,46.538000000000004,0.0,0.0
2006-08-05 14:00:00,0.0,0.0,51.96,42.38,36.12,84.07700000000001,70.0,0.0,23.61699999999999
2006-08-05 15:00:00,0.0,0.0,51.68,41.71,37.01,78.278,90.0,0.0,37.87800000000003
2006-08-05 16:00:00,0.0,0.0,51.41,42.31,37.81,67.547,70.0,0.0,6.016999999999996
2006-08-05 17:00:00,0.0,0.0,50.59,42.56,37.51,54.271,76.38900000000001,0.0,0.0
2006-08-05 18:00:00,0.0,0.0,48.29,40.63,36.55,39.946,85.524,0.0,0.0
2006-08-05 19:00:00,0.0,0.0,46.16,39.54,35.16,28.099999999999998,90.0,2.760000000000005,0.0
2006-08-05 20:00:00,0.0,0.0,44.32,42.08,33.89,25.613999999999997,90.0,4.676000000000002,0.0
2006-08-05 21:00:00,0.0,0.0,40.55,43.11,32.15,26.642999999999997,89.167,0.0,0.0
2006-08-05 22:00:00,0.0,0.0,37.55,39.16,28.55,26.509,78.75099999999998,0.0,0.0
2006-08-05 23:00:00,0.0,0.0,35.71,35.96,24.79,26.992,70.0,0.0,0.5319999999999965
2006-08-06 00:00:00,0.0,0.0,30.98,31.89,22.53,26.991000000000003,58.40899999999999,0.0,0.0
2006-08-06 01:00:00,0.0,0.0,30.89,29.59,20.74,26.458000000000002,54.762,0.0,0.0
2006-08-06 02:00:00,0.0,0.0,31.55,28.8,19.84,25.847,70.0,0.0,15.656999999999996
2006-08-06 03:00:00,0.0,0.0,33.51,29.69,19.39,25.612000000000002,56.97800000000001,0.0,0.0
2006-08-06 04:00:00,0.0,0.0,39.32,31.75,19.88,26.145,64.80499999999999,0.0,0.0
2006-08-06 05:00:00,0.0,0.0,44.64,35.21,24.22,32.256,71.814,0.0,0.0
2006-08-06 06:00:00,0.0,0.0,48.01,38.46,29.66,43.941,72.189,0.0,0.0
2006-08-06 07:00:00,0.0,0.0,49.72,40.87,33.5,62.19799999999999,90.0,0.0,28.10800000000001
2006-08-06 08:00:00,0.0,0.0,51.51,42.26,35.41,78.101,51.079,0.0,0.0
2006-08-06 09:00:00,0.0,0.0,53.02,43.28,36.07,87.017,45.35300000000001,0.0,0.0
2006-08-06 10:00:00,0.0,0.0,52.59,44.26,36.59,91.21799999999999,90.0,0.0,47.778000000000006
2006-08-06 11:00:00,0.0,0.0,51.54,43.32,36.76,92.93900000000001,38.68099999999999,0.0,0.0
2006-08-06 12:00:00,0.0,0.0,50.23,42.56,36.2,93.154,50.0,0.0,14.16399999999999
2006-08-06 13:00:00,0.0,0.0,49.26,41.27,35.55,91.706,34.37399999999999,0.0,0.0
2006-08-06 14:00:00,0.0,0.0,48.17,40.03,35.27,87.36,50.0,0.0,13.889999999999986
2006-08-06 15:00:00,0.0,0.0,47.9,39.35,36.17,80.85799999999999,70.56206925207765,0.0,28.00006925207763
2006-08-06 16:00:00,0.0,0.0,47.65,39.97,36.99,70.81400000000001,53.79600000000001,0.0,0.0
2006-08-06 17:00:00,0.0,0.0,46.85,40.26,36.71,58.81100000000001,65.00899999999999,0.0,0.0
2006-08-06 18:00:00,0.0,0.0,44.56,38.36,35.77,45.882999999999996,72.807,0.0,0.0
2006-08-06 19:00:00,0.0,0.0,42.41,37.24,34.38,32.891999999999996,81.138,0.0,0.0
2006-08-06 20:00:00,0.0,0.0,40.55,39.73,33.08,31.314,90.0,0.0,7.954000000000011
2006-08-06 21:00:00,0.0,0.0,36.78,40.76,31.31,32.796,76.054,0.0,0.0
2006-08-06 22:00:00,0.0,0.0,33.78,36.83,27.7,31.779,66.53099999999999,0.0,0.0
2006-08-06 23:00:00,0.0,0.0,31.93,33.64,23.94,30.207,90.0,0.0,30.696999999999996
2006-08-07 00:00:00,0.0,0.0,42.55,38.66,24.56,28.143,77.627,0.0,0.0
2006-08-07 01:00:00,0.0,0.0,42.46,36.37,22.77,26.451,75.14899999999997,0.0,0.0
2006-08-07 02:00:00,0.0,0.0,43.12,35.56,21.88,25.144,75.416,0.0,0.0
2006-08-07 03:00:00,0.0,0.0,45.09,36.45,21.43,24.794,78.17600000000002,0.0,0.0
2006-08-07 04:00:00,0.0,0.0,50.89,38.53,21.91,25.651999999999997,85.678,0.0,0.0
2006-08-07 05:00:00,0.0,0.0,56.2,42.0,26.23,33.336,90.0,1.0940000000000083,0.0
2006-08-07 06:00:00,0.0,0.0,59.57,45.24,31.67,50.68899999999999,85.791,0.0,0.0
2006-08-07 07:00:00,0.0,0.0,61.28,47.64,35.52,71.938,72.50200000000001,0.0,0.0
2006-08-07 08:00:00,0.0,0.0,63.07,49.03,37.43,85.37599999999999,64.15400000000001,0.0,0.0
2006-08-07 09:00:00,0.0,0.0,64.57,50.04,38.1,93.45,59.25999999999996,0.0,0.0
2006-08-07 10:00:00,0.0,0.0,64.16,51.01,38.61,99.304,54.47599999999999,0.0,0.0
2006-08-07 11:00:00,0.0,0.0,63.1,50.07,38.79,103.87099999999998,48.08899999999998,0.0,0.0
2006-08-07 12:00:00,0.0,0.0,61.79,49.3,38.23,105.91600000000001,43.403999999999975,0.0,0.0
2006-08-07 13:00:00,0.0,0.0,60.82,48.01,37.58,104.81199999999998,41.598,0.0,0.0
2006-08-07 14:00:00,0.0,0.0,59.73,46.76,37.3,102.24799999999999,70.0,0.0,28.458000000000013
2006-08-07 15:00:00,0.0,0.0,59.48,46.1,38.2,96.028,47.752,0.0,0.0
2006-08-07 16:00:00,0.0,0.0,59.25,46.74,39.04,86.919,58.11099999999998,0.0,0.0
2006-08-07 17:00:00,0.0,0.0,58.46,47.06,38.8,73.318,71.00199999999998,0.0,0.0
2006-08-07 18:00:00,0.0,0.0,56.18,45.18,37.86,55.713,83.507,0.0,0.0
2006-08-07 19:00:00,0.0,0.0,54.01,44.04,36.47,42.122,90.0,2.397999999999989,0.0
2006-08-07 20:00:00,0.0,0.0,52.13,46.49,35.15,39.039,90.0,4.731000000000023,0.0
2006-08-07 21:00:00,0.0,0.0,48.37,47.51,33.34,38.903999999999996,90.0,0.3159999999999883,0.0
2006-08-07 22:00:00,0.0,0.0,45.36,43.6,29.73,37.053,81.637,0.0,0.0
2006-08-07 23:00:00,0.0,0.0,43.51,40.42,25.97,34.059,75.841,0.0,0.0
2006-08-08 00:00:00,0.0,0.0,44.31,39.62,25.42,31.808,77.54200000000002,0.0,0.0
2006-08-08 01:00:00,0.0,0.0,44.22,37.33,23.65,29.883999999999997,75.31599999999999,0.0,0.0
2006-08-08 02:00:00,0.0,0.0,44.88,36.52,22.75,29.266,74.88400000000001,0.0,0.0
2006-08-08 03:00:00,0.0,0.0,46.86,37.41,22.3,28.191,78.379,0.0,0.0
2006-08-08 04:00:00,0.0,0.0,52.64,39.5,22.78,27.522000000000002,87.398,0.0,0.0
2006-08-08 05:00:00,0.0,0.0,57.95,42.97,27.07,34.417,90.0,3.573000000000011,0.0
2006-08-08 06:00:00,0.0,0.0,61.33,46.21,32.51,52.589999999999996,87.46000000000001,0.0,0.0
2006-08-08 07:00:00,0.0,0.0,63.03,48.61,36.37,73.15299999999999,74.85700000000001,0.0,0.0
2006-08-08 08:00:00,0.0,0.0,64.82,49.98,38.28,83.91499999999999,69.165,0.0,0.0
2006-08-08 09:00:00,0.0,0.0,66.32,50.99,38.96,89.432,90.0,0.0,23.161999999999978
2006-08-08 10:00:00,0.0,0.0,65.91,51.95,39.47,93.35999999999999,63.97,0.0,0.0
2006-08-08 11:00:00,0.0,0.0,64.85,51.01,39.64,97.10499999999999,58.394999999999996,0.0,0.0
2006-08-08 12:00:00,0.0,0.0,63.54,50.24,39.09,99.856,53.01400000000001,0.0,0.0
2006-08-08 13:00:00,0.0,0.0,62.58,48.95,38.45,101.143,48.837,0.0,0.0
2006-08-08 14:00:00,0.0,0.0,61.49,47.7,38.17,99.67,47.69,0.0,0.0
2006-08-08 15:00:00,0.0,0.0,61.24,47.03,39.07,95.19700000000002,52.143,0.0,0.0
2006-08-08 16:00:00,0.0,0.0,61.04,47.69,39.93,86.882,70.0,0.0,8.22199999999998
2006-08-08 17:00:00,0.0,0.0,60.27,48.05,39.71,75.247,72.783,0.0,0.0
2006-08-08 18:00:00,0.0,0.0,57.99,46.19,38.79,57.18599999999999,85.784,0.0,0.0
2006-08-08 19:00:00,0.0,0.0,55.81,45.04,37.4,42.532999999999994,90.0,5.71699999999999,0.0
2006-08-08 20:00:00,0.0,0.0,53.9,47.43,36.06,39.925,90.0,7.464999999999995,0.0
2006-08-08 21:00:00,0.0,0.0,50.15,48.45,34.21,41.257999999999996,90.0,1.5519999999999783,0.0
2006-08-08 22:00:00,0.0,0.0,47.13,44.57,30.6,40.967999999999996,81.332,0.0,0.0
2006-08-08 23:00:00,0.0,0.0,45.28,41.39,26.84,41.394000000000005,72.11599999999999,0.0,0.0
2006-08-09 00:00:00,0.0,0.0,44.77,40.06,27.09,41.079,70.84100000000001,0.0,0.0
2006-08-09 01:00:00,0.0,0.0,44.67,37.77,25.32,41.161,66.599,0.0,0.0
2006-08-09 02:00:00,0.0,0.0,45.34,36.95,24.43,40.452,66.268,0.0,0.0
2006-08-09 03:00:00,0.0,0.0,47.32,37.84,23.98,39.549,69.59100000000002,0.0,0.0
2006-08-09 04:00:00,0.0,0.0,53.09,39.95,24.45,39.258,78.232,0.0,0.0
2006-08-09 05:00:00,0.0,0.0,58.39,43.42,28.72,45.48,85.05,0.0,0.0
2006-08-09 06:00:00,0.0,0.0,61.78,46.65,34.15,59.12000000000001,83.46000000000001,0.0,0.0
2006-08-09 07:00:00,0.0,0.0,63.48,49.04,38.02,77.873,72.66699999999997,0.0,0.0
2006-08-09 08:00:00,0.0,0.0,65.26,50.41,39.94,88.83299999999998,70.0,0.0,3.222999999999999
2006-08-09 09:00:00,0.0,0.0,66.76,51.41,40.62,95.733,63.05699999999999,0.0,0.0
2006-08-09 10:00:00,0.0,0.0,66.35,52.37,41.12,102.117,70.0,0.0,12.277000000000008
2006-08-09 11:00:00,0.0,0.0,65.3,51.43,41.3,105.906,52.12399999999999,0.0,0.0
2006-08-09 12:00:00,0.0,0.0,63.99,50.65,40.75,106.256,49.134,0.0,0.0
2006-08-09 13:00:00,0.0,0.0,63.02,49.35,40.12,103.64899999999999,50.0,0.0,1.158999999999999
2006-08-09 14:00:00,0.0,0.0,61.94,48.1,39.84,98.21199999999999,51.66800000000001,0.0,0.0
2006-08-09 15:00:00,0.0,0.0,61.69,47.44,40.74,89.359,70.0,0.0,9.488999999999997
2006-08-09 16:00:00,0.0,0.0,61.52,48.12,41.63,78.298,72.97200000000001,0.0,0.0
2006-08-09 17:00:00,0.0,0.0,60.76,48.52,41.43,66.366,90.0,0.0,5.655999999999992
2006-08-09 18:00:00,0.0,0.0,58.49,46.68,40.53,55.256,90.0,0.4440000000000168,0.0
2006-08-09 19:00:00,0.0,0.0,56.3,45.51,39.13,45.36299999999999,90.0,5.57699999999997,0.0
2006-08-09 20:00:00,0.0,0.0,54.37,47.85,37.76,44.709999999999994,90.0,5.269999999999982,0.0
2006-08-09 21:00:00,0.0,0.0,50.61,48.86,35.89,46.025,89.33500000000002,0.0,0.0
2006-08-09 22:00:00,0.0,0.0,47.6,45.01,32.26,45.514,79.35599999999997,0.0,0.0
2006-08-09 23:00:00,0.0,0.0,45.74,41.83,28.51,44.088,71.992,0.0,0.0
2006-08-10 00:00:00,0.0,0.0,44.41,40.06,27.34,42.425,69.38499999999999,0.0,0.0
2006-08-10 01:00:00,0.0,0.0,44.31,37.78,25.59,41.247,66.433,0.0,0.0
2006-08-10 02:00:00,0.0,0.0,44.98,36.95,24.69,40.41700000000001,66.20299999999999,0.0,0.0
2006-08-10 03:00:00,0.0,0.0,46.97,37.84,24.24,40.025000000000006,69.025,0.0,0.0
2006-08-10 04:00:00,0.0,0.0,52.73,39.96,24.7,40.367000000000004,77.023,0.0,0.0
2006-08-10 05:00:00,0.0,0.0,58.02,43.44,28.95,45.935,84.47500000000001,0.0,0.0
2006-08-10 06:00:00,0.0,0.0,61.41,46.66,34.37,59.322,90.0,0.0,6.881999999999998
2006-08-10 07:00:00,0.0,0.0,63.11,49.04,38.26,76.009,74.401,0.0,0.0
2006-08-10 08:00:00,0.0,0.0,64.89,50.41,40.19,88.163,67.327,0.0,0.0
2006-08-10 09:00:00,0.0,0.0,66.38,51.4,40.86,96.00999999999999,62.63000000000001,0.0,0.0
2006-08-10 10:00:00,0.0,0.0,65.98,52.35,41.37,99.721,59.97899999999999,0.0,0.0
2006-08-10 11:00:00,0.0,0.0,64.93,51.42,41.54,101.513,56.37700000000002,0.0,0.0
2006-08-10 12:00:00,0.0,0.0,63.62,50.63,41.0,100.769,54.481,0.0,0.0
2006-08-10 13:00:00,0.0,0.0,62.65,49.33,40.37,98.335,54.015,0.0,0.0
2006-08-10 14:00:00,0.0,0.0,61.57,48.07,40.09,94.266,55.464,0.0,0.0
2006-08-10 15:00:00,0.0,0.0,61.34,47.42,40.99,86.356,63.39399999999999,0.0,0.0
2006-08-10 16:00:00,0.0,0.0,61.18,48.11,41.9,76.773,74.417,0.0,0.0
2006-08-10 17:00:00,0.0,0.0,60.44,48.55,41.74,64.672,86.05800000000002,0.0,0.0
2006-08-10 18:00:00,0.0,0.0,58.18,46.73,40.84,50.462,90.0,5.2879999999999825,0.0
2006-08-10 19:00:00,0.0,0.0,55.97,45.54,39.44,39.498000000000005,90.0,11.451999999999998,0.0
2006-08-10 20:00:00,0.0,0.0,54.02,47.84,38.06,36.788,90.0,13.131999999999998,0.0
2006-08-10 21:00:00,0.0,0.0,50.27,48.84,36.15,36.571,90.0,8.689000000000021,0.0
2006-08-10 22:00:00,0.0,0.0,47.25,45.01,32.52,34.918,89.862,0.0,0.0
2006-08-10 23:00:00,0.0,0.0,45.38,41.84,28.77,33.982,82.008,0.0,0.0
2006-08-11 00:00:00,0.0,0.0,43.66,39.33,27.0,32.509,77.48099999999998,0.0,0.0
2006-08-11 01:00:00,0.0,0.0,43.56,37.05,25.26,31.218999999999998,74.651,0.0,0.0
2006-08-11 02:00:00,0.0,0.0,44.23,36.22,24.37,29.360000000000003,75.46,0.0,0.0
2006-08-11 03:00:00,0.0,0.0,46.23,37.11,23.91,28.160000000000004,79.08999999999997,0.0,0.0
2006-08-11 04:00:00,0.0,0.0,51.97,39.24,24.37,28.131999999999998,87.44800000000001,0.0,0.0
2006-08-11 05:00:00,0.0,0.0,57.26,42.72,28.59,32.079,90.0,6.491,0.0
2006-08-11 06:00:00,0.0,0.0,60.65,45.94,34.02,42.81699999999999,90.0,7.792999999999992,0.0
2006-08-11 07:00:00,0.0,0.0,62.36,48.31,37.91,57.591,90.0,0.9890000000000043,0.0
2006-08-11 08:00:00,0.0,0.0,64.13,49.67,39.85,68.10600000000001,85.54399999999998,0.0,0.0
2006-08-11 09:00:00,0.0,0.0,65.62,50.65,40.52,75.572,81.21800000000002,0.0,0.0
2006-08-11 10:00:00,0.0,0.0,65.22,51.6,41.03,79.94,77.91,0.0,0.0
2006-08-11 11:00:00,0.0,0.0,64.18,50.67,41.2,79.71900000000001,76.331,0.0,0.0
2006-08-11 12:00:00,0.0,0.0,62.87,49.88,40.67,78.329,75.091,0.0,0.0
2006-08-11 13:00:00,0.0,0.0,61.89,48.57,40.04,74.406,76.094,0.0,0.0
2006-08-11 14:00:00,0.0,0.0,60.81,47.31,39.76,68.698,90.0,0.0,10.818000000000012
2006-08-11 15:00:00,0.0,0.0,60.59,46.66,40.67,61.394999999999996,86.52499999999999,0.0,0.0
2006-08-11 16:00:00,0.0,0.0,60.46,47.38,41.6,51.839,90.0,7.600999999999999,0.0
2006-08-11 17:00:00,0.0,0.0,59.73,47.85,41.46,42.514,90.0,16.52600000000001,0.0
2006-08-11 18:00:00,0.0,0.0,57.48,46.05,40.58,32.879000000000005,90.0,21.230999999999995,0.0
2006-08-11 19:00:00,0.0,0.0,55.25,44.85,39.17,22.843000000000004,90.0,26.426999999999992,0.0
2006-08-11 20:00:00,0.0,0.0,53.28,47.09,37.77,22.192999999999998,90.0,25.94700000000003,0.0
2006-08-11 21:00:00,0.0,0.0,49.54,48.09,35.82,22.472,90.0,20.97799999999999,0.0
2006-08-11 22:00:00,0.0,0.0,46.51,44.29,32.19,22.189999999999998,90.0,10.799999999999983,0.0
2006-08-11 23:00:00,0.0,0.0,44.64,41.11,28.44,21.254,90.0,2.935999999999993,0.0
2006-08-12 00:00:00,0.0,0.0,35.34,34.76,24.71,20.578000000000003,74.23199999999997,0.0,0.0
2006-08-12 01:00:00,0.0,0.0,35.25,32.48,22.98,20.702,70.00800000000001,0.0,0.0
2006-08-12 02:00:00,0.0,0.0,35.91,31.64,22.08,20.948,68.682,0.0,0.0
2006-08-12 03:00:00,0.0,0.0,37.92,32.53,21.63,21.771,70.30900000000001,0.0,0.0
2006-08-12 04:00:00,0.0,0.0,43.65,34.68,22.08,22.697000000000003,77.713,0.0,0.0
